date,time,latitude,longitude,sec,min,hour,day,month,year,wday,weekend,distance_from_centre,elevation,population_density
30-10-2018,01:02:49,-2.667903,36.556957,49,2,1,30,9,2018,2,0,1.4058162479328515,-45.583626249664306,6317.6
12-05-2018,10:32:36,-1.205406,36.364356,36,32,10,12,4,2018,6,0,0.46005082977644757,-46.024066566652714,6317.6
17-03-2018,14:27:06,-2.715116,37.848757,6,27,14,17,2,2018,6,0,1.7621927345455155,-43.95661636774113,6317.6
16-06-2018,15:55:47,-1.416795,36.442526,47,55,15,16,5,2018,6,0,0.3967411834496114,-45.83291894605674,6317.6
04-11-2018,17:15:07,-2.687454,37.082901,7,15,17,4,10,2018,0,1,1.4260322345266252,-44.78255104063749,6317.6
05-02-2018,05:57:16,-2.295834,36.376819,16,57,5,5,1,2018,1,0,1.1013332335133637,-45.54603381111103,6317.6
06-06-2018,15:16:49,-1.20697,37.406508,49,16,15,6,5,2018,3,0,0.5946126375935887,-45.30151075526029,6317.6
20-10-2018,16:14:30,-2.415303,36.592426,30,14,16,20,9,2018,6,0,1.1510779776387863,-45.22991996889046,6317.6
17-12-2018,14:28:28,-0.904,37.313997,28,28,14,17,11,2018,1,0,0.6269017103159011,-45.37475432197715,6317.6
12-01-2018,13:51:34,-0.793128,36.901929,34,51,13,12,0,2018,5,0,0.5004812889179782,-45.80248692052431,6317.6
20-10-2018,12:55:31,-1.643569,37.402197,31,55,12,20,9,2018,6,0,0.685399250857486,-44.950505508449055,6317.6
05-01-2018,01:47:50,-2.823954,37.145793,50,47,1,5,0,2018,5,0,1.5722799922803188,-44.614215532851844,6317.6
12-03-2018,17:53:33,-1.219573,36.813894,33,53,17,12,2,2018,1,0,0.06689887963934825,-45.641988374585125,6317.6
25-12-2018,20:20:27,-1.338317,36.334067,27,20,20,25,11,2018,2,0,0.4859385120774037,-46.17404351022078,6317.6
15-01-2018,05:05:13,-2.770589,36.808541,13,5,5,15,0,2018,1,0,1.4842253929656373,-44.775768178943764,6317.6
22-05-2018,10:48:55,-0.687521,37.28219,55,48,10,22,4,2018,2,0,0.7581801847272199,-45.583925221279635,6317.6
16-12-2018,06:23:13,-2.463173,36.846199,13,23,6,16,11,2018,0,1,1.1771406845538896,-44.92280982549989,6317.6
22-10-2018,10:31:04,-1.774732,36.868571,4,31,10,22,9,2018,1,0,0.49103513392933545,-45.387600533671474,6317.6
21-07-2018,22:57:44,-1.354956,37.159633,44,57,22,21,6,2018,6,0,0.34920773414831563,-45.328501877560925,6317.6
09-05-2018,08:39:58,-2.85137,36.526408000000004,58,39,8,9,4,2018,3,0,1.5917722495966555,-44.99418307825265,6317.6
27-07-2018,08:32:32,-2.859534,37.792402,32,32,8,27,6,2018,5,0,1.850880674993936,-44.24252692873392,6317.6
05-11-2018,07:00:22,-1.425106,37.808865,22,0,7,5,10,2018,1,0,1.0012972896462855,-44.88459559201849,6317.6
16-07-2018,21:55:52,-2.597556,37.576718,52,55,21,16,6,2018,1,0,1.5152529679607962,-44.23918285318693,6317.6
02-04-2018,17:34:09,-2.957302,37.032911,9,34,17,2,3,2018,1,0,1.6847764145170716,-44.746982707785044,6317.6
01-11-2018,04:06:15,-2.397758,37.333199,15,6,4,1,10,2018,4,0,1.2253049770310256,-44.88966932426256,6317.6
11-09-2018,02:02:31,-1.772921,36.995193,31,2,2,11,8,2018,2,0,0.5180605253481495,-45.196337414985514,6317.6
19-03-2018,06:24:07,-2.946173,36.547995,7,24,6,19,2,2018,1,0,1.6814775177325443,-44.95483676386851,6317.6
02-10-2018,03:03:27,-2.76772,36.362527,27,3,3,2,9,2018,2,0,1.549545089365585,-45.39558128271585,6317.6
30-08-2018,10:38:58,-0.81503,37.082557,58,38,10,30,7,2018,4,0,0.5409079759413808,-46.002997252917524,6317.6
15-04-2018,01:31:27,-0.754733,37.385611,27,31,1,15,3,2018,0,1,0.7782820959523601,-45.39062333262623,6317.6
30-11-2018,02:58:42,-2.497134,37.303678,42,58,2,30,10,2018,5,0,1.3048148995355622,-45.0148976885601,6317.6
26-10-2018,00:49:05,-1.873587,36.967297,5,49,0,26,9,2018,5,0,0.6060723526774678,-45.40074536336384,6317.6
18-06-2018,22:26:49,-2.162602,36.376134,49,26,22,18,5,2018,1,0,0.980973357074492,-45.50613787218845,6317.6
25-07-2018,12:52:23,-1.962737,36.502807,23,52,12,25,6,2018,3,0,0.7458579208937858,-45.71343463121356,6317.6
23-06-2018,21:19:26,-0.863153,37.351309,26,19,21,23,5,2018,6,0,0.6814518083415747,-45.46182351328373,6317.6
24-12-2018,04:21:38,-2.105624,36.807708,38,21,4,24,11,2018,1,0,0.8192902540919185,-45.33766908045876,6317.6
15-06-2018,17:01:55,-2.942582,37.757243,55,1,17,15,5,2018,5,0,1.904366785482515,-43.89283233635044,6317.6
15-01-2018,03:43:25,-1.943491,36.833182,25,43,3,15,0,2018,1,0,0.6572957691062679,-45.213950780463215,6317.6
30-05-2018,22:54:25,-1.346558,37.36657,25,54,22,30,4,2018,3,0,0.5526322782556271,-45.50507762982173,6317.6
30-10-2018,13:46:02,-0.838147,36.745437,2,46,13,30,9,2018,2,0,0.4539538747053487,-46.2912458612867,6317.6
16-04-2018,17:50:58,-2.692683,37.407336,58,50,17,16,3,2018,1,0,1.5250889046888392,-44.328508542326986,6317.6
22-09-2018,01:28:33,-1.823234,36.864122,33,28,1,22,8,2018,6,0,0.5388896642412065,-45.3663165194109,6317.6
27-05-2018,08:48:10,-1.25096,37.518417,10,48,8,27,4,2018,0,1,0.7020884842218973,-45.268643237594574,6317.6
06-05-2018,05:36:01,-1.1241,37.169635,1,36,5,6,4,2018,0,1,0.38798445492699923,-45.54358399386619,6317.6
11-05-2018,01:59:52,-2.137593,37.087249,52,59,1,11,4,2018,5,0,0.8930074413418964,-44.915149860354035,6317.6
06-01-2019,03:34:24,-1.196184,36.861719,24,34,3,6,0,2019,0,1,0.10058248376829945,-45.75568219451312,6317.6
09-12-2018,04:20:51,-0.794577,37.735205,51,20,4,9,11,2018,0,1,1.0414269036605517,-45.16473728239472,6317.6
24-04-2018,19:53:31,-1.683416,37.512658,31,53,19,24,3,2018,2,0,0.8007872863338957,-44.94406071244188,6317.6
09-03-2018,06:54:17,-1.652399,37.577639,17,54,6,9,2,2018,5,0,0.8439169468354092,-44.81953003440668,6317.6
20-05-2018,21:22:09,-1.494507,37.187639,9,22,21,20,4,2018,0,1,0.4248777647512271,-45.211216416973365,6317.6
15-01-2018,13:51:23,-1.141507,37.503671,23,51,13,15,0,2018,1,0,0.7015708450527275,-45.08493482352013,6317.6
12-11-2018,19:28:03,-1.526361,36.39617,3,28,19,12,10,2018,1,0,0.4846361414432487,-45.818737717628146,6317.6
13-05-2018,16:55:57,-1.349839,37.464193,57,55,16,13,4,2018,0,1,0.6500739061060704,-45.01661913516353,6317.6
09-11-2018,18:48:19,-1.626498,37.696643,19,48,18,9,10,2018,5,0,0.9428964250017101,-44.73551468641188,6317.6
19-05-2018,21:03:34,-0.751953,36.546143,34,3,21,19,4,2018,6,0,0.5992547075292766,-46.12829821307168,6317.6
03-03-2018,07:11:11,-1.132948,37.626712,11,11,7,3,2,2018,6,0,0.8239032598563977,-45.28889067698956,6317.6
23-05-2018,02:58:22,-2.668228,37.232705,22,58,2,23,4,2018,3,0,1.4429498654648412,-44.64587645514297,6317.6
08-06-2018,19:11:35,-0.816491,36.502873,35,11,19,8,5,2018,5,0,0.5653494962445783,-46.20374856302652,6317.6
16-03-2018,13:03:03,-2.159179,37.169782,3,3,13,16,2,2018,5,0,0.9413077247005889,-44.81919905927379,6317.6
05-07-2018,19:14:06,-2.420897,37.829112,6,14,19,5,6,2018,4,0,1.5202064828124526,-44.29635812128572,6317.6
24-10-2018,01:33:35,-0.853762,36.65138,35,33,1,24,9,2018,3,0,0.46332496347380037,-46.10421700317027,6317.6
11-12-2018,22:02:08,-2.680941,36.715564,8,2,22,11,11,2018,2,0,1.3982524210545817,-44.9113015880855,6317.6
04-07-2018,03:23:44,-1.472711,37.236302,44,23,3,4,6,2018,3,0,0.45863176506321823,-45.36798045109338,6317.6
01-08-2018,08:36:23,-2.836958,36.41284,23,36,8,1,7,2018,3,0,1.6024324742247322,-45.36099962184751,6317.6
11-01-2018,15:25:42,-2.202925,37.068813,42,25,15,11,0,2018,4,0,0.9504397757859254,-44.89345965916246,6317.6
06-12-2018,11:28:00,-1.312663,36.339596,0,28,11,6,11,2018,4,0,0.47834911331055935,-46.116303308277004,6317.6
18-06-2018,14:51:25,-2.20016,37.788605,25,51,14,18,5,2018,1,0,1.3336267957584673,-44.29626805279262,6317.6
16-05-2018,10:45:36,-2.384145,37.355842,36,45,10,16,4,2018,3,0,1.222774984491016,-44.54062925260635,6317.6
12-12-2018,06:44:33,-1.269871,37.028676,33,44,6,12,11,2018,3,0,0.21209718417036913,-45.4351098876773,6317.6
27-05-2018,17:09:04,-1.429762,36.866654,4,9,17,27,4,2018,0,1,0.151655006148824,-45.75247823932447,6317.6
03-10-2018,00:55:00,-2.344658,37.351007,0,55,0,3,9,2018,3,0,1.1852673263939255,-44.81037275201529,6317.6
27-05-2018,09:28:48,-0.609464,37.799023,48,28,9,27,4,2018,0,1,1.1925429533668794,-45.32600026839014,6317.6
16-04-2018,09:02:32,-2.978799,37.544256,32,2,9,16,3,2018,1,0,1.8419632437128048,-44.05678223177047,6317.6
13-03-2018,07:38:21,-2.970504,36.782914,21,38,7,13,2,2018,2,0,1.6844644373527153,-44.679090466035596,6317.6
07-07-2018,19:46:05,-2.214878,36.65435,5,46,19,7,6,2018,6,0,0.9426661324403245,-45.30648926887827,6317.6
25-05-2018,02:54:23,-2.148217,37.043479,23,54,2,25,4,2018,5,0,0.8910327037320231,-45.15365089649794,6317.6
15-02-2018,19:03:08,-1.701391,36.591315,8,3,19,15,1,2018,4,0,0.47250511581145727,-45.548916380113376,6317.6
18-09-2018,06:02:29,-2.794708,37.756852,29,2,6,18,8,2018,2,0,1.7770562352953285,-44.00427215481699,6317.6
05-09-2018,06:44:49,-1.002499,36.670034,49,44,6,5,8,2018,3,0,0.31977825726743714,-46.06070320858722,6317.6
12-10-2018,12:31:12,-0.602861,36.522339,12,31,12,12,9,2018,5,0,0.7444240056849307,-46.22434958185764,6317.6
16-05-2018,17:22:21,-1.974986,36.443401,21,22,17,16,4,2018,3,0,0.7835232709326492,-45.52756764941914,6317.6
24-04-2018,12:35:08,-2.605229,36.740955,8,35,12,24,3,2018,2,0,1.3210434335872534,-45.13716181789065,6317.6
10-03-2018,07:44:55,-2.905411,37.180753,55,44,7,10,2,2018,6,0,1.659333088136316,-44.41448328877626,6317.6
13-05-2018,22:33:43,-1.358631,37.258899,43,33,22,13,4,2018,0,1,0.4475450765453698,-45.18386037295853,6317.6
17-06-2018,18:24:12,-2.997759,37.262416,12,24,18,17,5,2018,0,1,1.7683280476622552,-44.292655237269486,6317.6
25-01-2018,09:24:01,-1.027463,37.546722,1,24,9,25,0,2018,4,0,0.7740875044056751,-45.27338545150827,6317.6
07-03-2018,21:58:16,-2.301773,36.350846,16,58,21,7,2,2018,3,0,1.1173684144385865,-45.50200560078136,6317.6
13-10-2018,21:58:36,-2.789304,37.556139,36,58,21,13,9,2018,6,0,1.6747388907770084,-44.14445576049744,6317.6
11-06-2018,16:11:28,-1.357873,37.4843,28,11,16,11,5,2018,1,0,0.6708961813760745,-45.02079132795131,6317.6
06-02-2018,10:52:31,-0.862718,36.581456,31,52,10,6,1,2018,2,0,0.4848537867543141,-46.176013525972905,6317.6
01-09-2018,07:49:12,-2.120816,36.354834,12,49,7,1,8,2018,6,0,0.9539769418859146,-45.839367889094966,6317.6
15-12-2018,13:38:14,-1.637382,37.226399,14,38,13,15,11,2018,6,0,0.5390928352566019,-45.051744008187015,6317.6
10-10-2018,19:49:31,-1.14465,37.01997,31,49,19,10,9,2018,3,0,0.24737883929309906,-45.54374455910025,6317.6
30-08-2018,13:24:45,-1.078117,37.573685,45,24,13,30,7,2018,4,0,0.7846094464305147,-45.4459496247973,6317.6
12-10-2018,03:02:01,-2.973322,37.796103,1,2,3,12,9,2018,5,0,1.9503715033011038,-43.84854904332094,6317.6
22-09-2018,20:44:17,-1.547034,37.500579,17,44,20,22,8,2018,6,0,0.7313762634656696,-44.96206633682506,6317.6
19-09-2018,06:54:59,-2.131122,36.991092,59,54,6,19,8,2018,3,0,0.8624408793940609,-45.023404037442816,6317.6
21-02-2018,03:52:47,-2.08345,37.371297,47,52,3,21,1,2018,3,0,0.9707235627082511,-44.77041904998421,6317.6
01-08-2018,02:38:28,-1.816028,37.415881,28,38,2,1,7,2018,3,0,0.7993177536405659,-45.166378240291735,6317.6
08-07-2018,12:38:59,-1.938114,36.67535,59,38,12,8,6,2018,0,1,0.6669883235514689,-45.42340399843152,6317.6
06-08-2018,00:52:12,-1.822294,37.472651,12,52,0,6,7,2018,1,0,0.8466286270904149,-44.89660140483342,6317.6
25-12-2018,10:49:27,-1.60747,37.744421,27,49,10,25,11,2018,2,0,0.9812181917213968,-44.81684748293247,6317.6
15-09-2018,22:51:35,-2.291693,36.751674,35,51,22,15,8,2018,6,0,1.007438734522849,-45.08970095273091,6317.6
16-01-2018,03:31:44,-2.494597,37.234148,44,31,3,16,0,2018,2,0,1.2781208968204063,-44.58188216173585,6317.6
03-04-2018,08:52:09,-1.384235,36.942265,9,52,8,3,3,2018,2,0,0.1587744988340387,-45.70327662344164,6317.6
14-02-2018,12:18:33,-1.716227,36.616436,33,18,12,14,1,2018,3,0,0.4744218856808772,-45.51923848161755,6317.6
16-05-2018,03:20:03,-1.811532,37.397124,3,20,3,16,4,2018,3,0,0.7823428533897394,-44.816771177778506,6317.6
09-01-2019,06:06:55,-1.200144,36.641207,55,6,6,9,0,2019,3,0,0.1960097759832375,-45.84796614916769,6317.6
08-01-2019,10:56:45,-1.962,37.740788,45,56,10,8,0,2019,2,0,1.1443000185904073,-44.5354978718552,6317.6
27-09-2018,10:30:47,-1.707382,36.467846,47,30,10,27,8,2018,4,0,0.5470826209796814,-45.963491349022135,6317.6
02-02-2018,08:22:40,-2.873104,37.699672,40,22,8,2,1,2018,5,0,1.815593767566413,-44.26308136964987,6317.6
14-05-2018,01:58:48,-3.03463,37.619338,48,58,1,14,4,2018,1,0,1.9234695389597416,-43.953353612983115,6317.6
29-04-2018,12:11:17,-1.46693,36.600029,17,11,12,29,3,2018,0,1,0.2824327996479865,-46.06872599558832,6317.6
04-01-2019,03:41:09,-2.246199,37.370265,9,41,3,4,0,2019,5,0,1.1077412558282755,-44.80991760825813,6317.6
21-01-2018,02:49:58,-0.806105,37.473615,58,49,2,21,0,2018,0,1,0.8133407516656257,-45.337594323018905,6317.6
22-02-2018,02:11:01,-1.67731,37.516105,1,11,2,22,1,2018,4,0,0.800784164531871,-44.88232058926264,6317.6
12-11-2018,08:45:17,-2.353566,37.41526,17,45,8,12,10,2018,1,0,1.223321299862798,-44.511693993577985,6317.6
30-05-2018,18:06:52,-1.834343,36.642234,52,6,18,30,4,2018,3,0,0.5752171209526007,-45.91298809222389,6317.6
12-09-2018,10:17:24,-0.573178,37.608487,24,17,10,12,8,2018,3,0,1.0652552033278209,-45.327650602126496,6317.6
04-06-2018,10:42:57,-1.252304,37.804111,57,42,10,4,5,2018,1,0,0.9874764360575906,-45.028974698466705,6317.6
23-11-2018,02:23:11,-1.544527,37.263534,11,23,2,23,10,2018,5,0,0.5155858180409943,-45.19629814096404,6317.6
13-06-2018,00:02:17,-1.827546,36.679503,17,2,0,13,5,2018,3,0,0.5584063905875365,-45.40832499398911,6317.6
22-09-2018,06:57:08,-0.980994,37.246251,8,57,6,22,8,2018,6,0,0.5266223797077011,-45.46787166941928,6317.6
14-04-2018,14:09:49,-2.191116,37.288007,49,9,14,14,3,2018,6,0,1.019886522699953,-44.69743024320377,6317.6
04-01-2019,03:02:01,-3.035231,36.9394,1,2,3,4,0,2019,5,0,1.7531045491621429,-44.691015990358615,6317.6
25-03-2018,08:48:22,-1.238538,37.85916,22,48,8,25,2,2018,0,1,1.043035200829775,-44.89775426859467,6317.6
29-06-2018,07:32:42,-2.785111,37.248605,42,32,7,29,5,2018,5,0,1.5595698327449143,-44.86199583088258,6317.6
18-06-2018,23:07:57,-2.361654,37.647055,57,7,23,18,5,2018,1,0,1.3582400260811804,-44.329614481318636,6317.6
05-12-2018,11:26:50,-0.654554,37.523241,50,26,11,5,11,2018,3,0,0.9474581170421205,-45.55558901108487,6317.6
20-03-2018,15:39:22,-1.693562,36.385081,22,39,15,20,2,2018,2,0,0.5937478927061545,-45.789855341257784,6317.6
13-11-2018,12:17:06,-1.844803,37.79642,6,17,12,13,10,2018,2,0,1.1272324339749094,-44.46813191986939,6317.6
15-10-2018,18:02:48,-0.860341,37.243564,48,2,18,15,9,2018,1,0,0.6027300777172154,-45.454861722211106,6317.6
26-09-2018,18:34:05,-2.731363,37.838249,5,34,18,26,8,2018,3,0,1.7693060654821704,-44.21824152519936,6317.6
25-07-2018,04:44:56,-2.781444,36.858786,56,44,4,25,6,2018,3,0,1.4956326206639117,-44.98887365860473,6317.6
16-06-2018,15:08:37,-1.630071,37.395722,37,8,15,16,5,2018,6,0,0.6728881111485036,-44.91557396214892,6317.6
20-12-2018,01:46:32,-1.236741,37.783365,32,46,1,20,11,2018,4,0,0.9674168119626667,-44.833964676174425,6317.6
17-03-2018,07:21:28,-0.856874,36.417069,28,21,7,17,2,2018,6,0,0.5870318210633905,-46.1614278876677,6317.6
05-06-2018,22:33:33,-0.784036,36.817113,33,33,22,5,5,2018,2,0,0.502353012043324,-46.06477217637826,6317.6
18-11-2018,08:20:26,-1.579043,37.451395,26,20,8,18,10,2018,0,1,0.6984414716352397,-44.91125127657308,6317.6
06-03-2018,08:40:56,-2.321369,37.052816,56,40,8,6,2,2018,2,0,1.0614554451549063,-44.95067079369554,6317.6
13-04-2018,02:51:43,-1.947225,37.676561,43,51,2,13,3,2018,5,0,1.0840507447255419,-44.5120708043194,6317.6
14-06-2018,19:59:52,-0.99954,36.713602,52,59,19,14,5,2018,4,0,0.30499124650061576,-45.83030870812351,6317.6
19-02-2018,00:08:01,-1.428451,37.483796,1,8,0,19,1,2018,1,0,0.6815432313309255,-44.97570302638353,6317.6
11-01-2018,07:12:16,-3.029906,36.87415,16,12,7,11,0,2018,4,0,1.7444461048189481,-44.58100886045419,6317.6
09-12-2018,06:18:11,-2.668052,36.927815,11,18,6,9,11,2018,0,1,1.3860819730567888,-44.77451366795967,6317.6
13-05-2018,22:37:03,-2.824848,37.574087,3,37,22,13,4,2018,0,1,1.7145551053194528,-44.10967678920597,6317.6
25-12-2018,15:29:58,-1.662263,37.607521,58,29,15,25,11,2018,2,0,0.8751298147589305,-44.90875362086395,6317.6
02-12-2018,08:29:53,-1.633239,37.20329,53,29,8,2,11,2018,0,1,0.5189919565744765,-45.39406950743504,6317.6
24-04-2018,14:07:41,-2.960887,37.82782,41,7,14,24,3,2018,2,0,1.9558245955128513,-44.02402002738947,6317.6
07-11-2018,19:33:22,-1.663651,36.480206,22,33,19,7,10,2018,3,0,0.5058725876473218,-45.76771997322811,6317.6
08-04-2018,07:19:03,-1.10441,36.851215,3,19,7,8,3,2018,0,1,0.18512647705015178,-45.7537753007781,6317.6
13-11-2018,03:33:31,-0.634173,36.973691,31,33,3,13,10,2018,2,0,0.6707219585491452,-45.816650776253056,6317.6
13-10-2018,08:34:55,-1.882357,36.495457,55,34,8,13,9,2018,6,0,0.6772822275683882,-45.53038080782197,6317.6
03-03-2018,13:20:16,-0.740537,37.408432,16,20,13,3,2,2018,6,0,0.8046629652127648,-45.69200108303612,6317.6
15-08-2018,10:02:01,-2.601753,37.41616,1,2,10,15,7,2018,3,0,1.4453054979709303,-44.36515589671589,6317.6
13-10-2018,05:10:56,-2.178644,37.671318,56,10,5,13,9,2018,6,0,1.235150700947055,-44.38886525603118,6317.6
14-12-2018,07:11:10,-2.713891,36.503237,10,11,7,14,11,2018,5,0,1.4616255225604127,-45.055420916110045,6317.6
22-09-2018,10:38:54,-3.00921,37.739221,54,38,10,22,8,2018,6,0,1.9540195777025888,-44.001820155322086,6317.6
16-10-2018,09:28:11,-2.440631,37.663611,11,28,9,16,9,2018,2,0,1.4313096244726395,-44.252092765263946,6317.6
19-05-2018,12:25:03,-0.67909,37.740887,3,25,12,19,4,2018,6,0,1.105426279901561,-45.14148334465972,6317.6
18-06-2018,20:34:12,-0.8394,36.928054,12,34,20,18,5,2018,1,0,0.4605243497167126,-45.74485889997506,6317.6
04-06-2018,06:06:05,-2.026676,37.575137,5,6,6,4,5,2018,1,0,1.0594614073976454,-44.77129670403764,6317.6
18-12-2018,17:50:57,-1.756992,36.903044,57,50,17,18,11,2018,2,0,0.47836432522712286,-45.28127232922543,6317.6
02-09-2018,20:48:08,-1.451836,37.807137,8,48,20,2,8,2018,0,1,1.0036445771312659,-45.00772620811571,6317.6
29-01-2018,13:06:09,-1.900655,37.110386,9,6,13,29,0,2018,1,0,0.6806373948917294,-45.412979341324686,6317.6
27-10-2018,19:06:59,-1.462499,36.668611,59,6,19,27,9,2018,6,0,0.23043493364505302,-45.90924310129517,6317.6
08-12-2018,23:53:17,-2.90734,37.268821,17,53,23,8,11,2018,6,0,1.6826832435146564,-44.37912446624451,6317.6
09-05-2018,05:11:30,-1.2253,37.715465,30,11,5,9,4,2018,3,0,0.9003169200259461,-44.943432227296626,6317.6
31-03-2018,03:31:35,-1.197781,36.333629,35,31,3,31,2,2018,6,0,0.49164472386063157,-46.54597292799382,6317.6
04-09-2018,02:21:06,-0.606797,36.82786,6,21,2,4,8,2018,2,0,0.6796752402677326,-46.198952588339225,6317.6
06-06-2018,07:12:31,-2.927476,36.893349,31,12,7,6,5,2018,3,0,1.6428517003810783,-44.72407574368846,6317.6
27-11-2018,07:49:30,-2.893686,36.77051,30,49,7,27,10,2018,2,0,1.6079756685279787,-45.107265457166385,6317.6
04-02-2018,20:19:34,-1.033113,37.482646,34,19,20,4,1,2018,0,1,0.7119947339025798,-45.41799371234512,6317.6
29-09-2018,18:59:50,-1.1465,37.013487,50,59,18,29,8,2018,6,0,0.24101553895340383,-45.85739378612727,6317.6
06-05-2018,07:29:50,-0.626174,37.734723,50,29,7,6,4,2018,0,1,1.1303495460365378,-45.35605310247347,6317.6
09-08-2018,21:15:48,-2.94632,37.422028,48,15,21,9,7,2018,4,0,1.7666805067091218,-44.21085629568661,6317.6
10-03-2018,15:06:34,-2.584618,36.751247,34,6,15,10,2,2018,6,0,1.2999043691814407,-44.94995225276517,6317.6
24-04-2018,17:33:45,-1.098272,37.572694,45,33,17,24,3,2018,2,0,0.7785399395856323,-45.18270958897462,6317.6
22-07-2018,00:23:02,-2.479629,37.844128,2,23,0,22,6,2018,0,1,1.5742793832814426,-44.18863591652432,6317.6
18-04-2018,14:41:33,-2.774465,37.742338,33,41,14,18,3,2018,3,0,1.7522008860290528,-44.027402786549125,6317.6
21-03-2018,06:26:23,-1.804759,37.324558,23,26,6,21,2,2018,3,0,0.7253249334780962,-44.955185243881914,6317.6
28-10-2018,06:39:06,-2.396872,36.901489,6,39,6,28,9,2018,0,1,1.1136755595975878,-45.297792413935376,6317.6
27-06-2018,10:33:56,-2.118215,36.908124,56,33,10,27,5,2018,3,0,0.8367780387157641,-45.37771961950381,6317.6
04-06-2018,17:35:33,-2.006492,36.41322,33,35,17,4,5,2018,1,0,0.8256916825413689,-45.72477207694531,6317.6
26-10-2018,22:47:05,-2.761204,37.2419,5,47,22,26,9,2018,5,0,1.5347409679010993,-44.71747729371437,6317.6
15-04-2018,21:52:18,-2.323319,36.765613,18,52,21,15,3,2018,0,1,1.0382135700326787,-45.06057382392474,6317.6
05-12-2018,17:16:55,-2.203552,37.363143,55,16,17,5,11,2018,3,0,1.0673409085053394,-44.8016389205935,6317.6
23-09-2018,02:41:32,-1.348383,37.016215,32,41,2,23,8,2018,0,1,0.20842521944333325,-45.50878413347919,6317.6
01-09-2018,03:47:26,-1.1736,36.62188,26,47,3,1,8,2018,6,0,0.22556650054917388,-46.18603278307162,6317.6
03-04-2018,00:45:37,-1.783035,37.479678,37,45,0,3,3,2018,2,0,0.8279516147342196,-45.03434278153928,6317.6
29-06-2018,21:46:43,-2.091781,37.084135,43,46,21,29,5,2018,5,0,0.8484682017659841,-45.34372892647335,6317.6
28-11-2018,22:40:44,-2.800592,36.750363,44,40,22,28,10,2018,3,0,1.5156783909553502,-45.2275582071482,6317.6
09-04-2018,17:19:09,-2.123561,37.051463,9,19,17,9,3,2018,1,0,0.8693246431477712,-44.98638399302443,6317.6
27-04-2018,22:19:43,-1.361671,37.16574,43,19,22,27,3,2018,5,0,0.3565550151281016,-45.52420738536773,6317.6
21-07-2018,03:29:50,-1.531913,37.114489,50,29,3,21,6,2018,6,0,0.38555039791446244,-45.27603345262506,6317.6
18-08-2018,12:50:19,-0.779721,37.158682,19,50,12,18,7,2018,6,0,0.6109883066843426,-45.57911977418155,6317.6
19-12-2018,18:40:08,-0.892548,37.689878,8,40,18,19,11,2018,3,0,0.9574118665997424,-45.076261733003705,6317.6
01-03-2018,07:06:48,-2.270664,36.912781,48,6,7,1,2,2018,4,0,0.988902728780238,-45.3028857222932,6317.6
16-01-2018,04:23:53,-1.89155,37.074677,53,23,4,16,0,2018,2,0,0.657649145089539,-45.04454474472207,6317.6
02-02-2018,23:10:16,-1.263208,37.766139,16,10,23,2,1,2018,5,0,0.9491991012516856,-45.14982843967071,6317.6
08-10-2018,19:47:18,-2.252087,36.675202,18,47,19,8,9,2018,1,0,0.9760853403493979,-45.24229952179579,6317.6
08-05-2018,01:20:11,-2.819147,36.366381,11,20,1,8,4,2018,2,0,1.5976875775720365,-45.16179634283203,6317.6
28-08-2018,02:26:04,-1.808706,37.616707,4,26,2,28,7,2018,2,0,0.9549815258658145,-44.96105842394683,6317.6
14-09-2018,23:09:57,-2.850141,37.120401,57,9,23,14,8,2018,5,0,1.5928707471693995,-44.46940285604767,6317.6
03-08-2018,08:09:26,-1.961318,37.207879,26,9,8,3,7,2018,5,0,0.779834126835316,-45.151121614861395,6317.6
22-06-2018,23:58:46,-2.051955,37.553681,46,58,23,22,5,2018,5,0,1.0622907728677673,-44.65801311123204,6317.6
29-03-2018,15:36:54,-2.082915,37.159387,54,36,15,29,2,2018,4,0,0.8669082255763885,-45.28219264467855,6317.6
19-09-2018,05:18:48,-1.601065,37.194178,48,18,5,19,8,2018,3,0,0.4910356982959607,-45.13207699419038,6317.6
20-11-2018,16:05:30,-0.777573,36.751833,30,5,16,20,10,2018,2,0,0.5130005594110012,-45.95484468864057,6317.6
07-06-2018,09:27:49,-2.825516,37.69402,49,27,9,7,5,2018,4,0,1.771351151335614,-44.10631363251253,6317.6
04-01-2019,10:44:29,-3.034683,37.570372,29,44,10,4,0,2019,5,0,1.9036190077420954,-44.18460776231624,6317.6
03-08-2018,13:07:51,-2.592051,37.803182,51,7,13,3,7,2018,5,0,1.636113812644158,-44.299477132638266,6317.6
28-10-2018,01:45:36,-0.899821,37.156087,36,45,1,28,9,2018,0,1,0.514065782872193,-45.799273688498744,6317.6
05-07-2018,02:58:13,-2.9896,37.010352,13,58,2,5,6,2018,4,0,1.7141255850030355,-44.6252321575426,6317.6
16-08-2018,06:07:05,-0.673297,37.54889,5,7,6,16,7,2018,4,0,0.9545776025829447,-45.293059558883456,6317.6
12-09-2018,21:52:47,-1.703786,37.473306,47,52,21,12,8,2018,3,0,0.7776021852451311,-44.8250313676955,6317.6
28-04-2018,10:07:34,-1.536442,36.467643,34,7,10,28,3,2018,6,0,0.429805396905387,-46.09790566261728,6317.6
13-05-2018,10:44:48,-1.434473,36.364938,48,44,10,13,4,2018,0,1,0.47591027755344456,-45.888202237751095,6317.6
